url,title,date,claim,rating,site
https://www.snopes.com/fact-check/trump-lawyer-e-jean-carroll-case/,Did Trump Say He'd Get a Lawyer with 'More Experience' After E. Jean Carroll Case?,2024-01-30T12:25:03Z,"A screenshot shows an authentic Truth Social post by former U.S. President Donald Trump about his lawyer, Alina Habba, in which he wrote: ""Maybe next time, I’ll choose a law firm and lawyer that has some more practical experience in high ticket litigation.”",Fake,snopes
https://www.snopes.com/fact-check/trump-uaw-raises-2008/,This 2008 Video Showed Trump Criticizing Pay Raises for UAW Union Members?,2024-02-02T11:28:20Z,"Donald Trump criticized pay raises for United Auto Workers (UAW) union members during a Fox News interview in 2008, saying, ""They get their little five percent. They get another two percent. They get another three percent, four percent ... and all of a sudden they're making more money than the people that own the company.""",Correct Attribution,snopes
https://www.snopes.com/fact-check/trump-this-country-just-so-pathetic/,Did Trump Really Say 'This Country Is Just So Pathetic'?,2024-02-06T14:51:08Z,"Former U.S. President Donald Trump said, during a Feb. 5, 2024, interview on Newsmax, ""This country is just, it's so pathetic.""",Correct Attribution,snopes
https://www.snopes.com/news/2024/02/06/woman-baptized-name-trump/,Photos Show Woman in Metal Tank Being 'Baptized in the Name of Trump'?,2024-02-06T16:17:27Z,,,snopes
https://www.snopes.com/fact-check/swift-trump-won-grammys/,"Video Shows Taylor Swift Holding 'Trump Won, Democrats Cheated' Flag at 2024 Grammy Awards?",2024-02-07T17:04:07Z,"A video shared in early 2024 showed Taylor Swift holding up a flag at the 2024 Grammy Awards that read, ""Trump Won, Democrats Cheated.""",Fake,snopes
https://www.snopes.com/news/2024/02/08/trump-supreme-court-case/,SCOTUS Hears Oral Arguments on Trump's Colorado Ballot Eligibility,2024-02-08T09:52:45Z,,,snopes
https://www.snopes.com/fact-check/swift-kelce-leaving-trump-wins/,Taylor Swift and Travis Kelce Said They'll Leave US If Trump Wins 2024 Election?,2024-02-12T16:30:47Z,Travis Kelce and Taylor Swift announced that they would leave the United States if Donald Trump wins the 2024 presidential election.,False,snopes
https://www.snopes.com/list/2024-election-biden-trump-haley/,6 Fact Checks About the 2024 Presidential Race,2024-02-13T04:00:05Z,,,snopes
https://www.snopes.com/fact-check/travis-kelce-expletive-trump/,Did Travis Kelce Post Expletive About Trump on X?,2024-02-13T11:35:04Z,"In February 2024, Travis Kelce posted on X, ""How about this: I'll keep playing American football and Donald Trump can keep sucking Russian d***.""",Labeled Satire,snopes
https://www.snopes.com/fact-check/us-illegal-immigration-growth/,US Illegal Immigration Grew Tenfold from 2017 to 2023?,2024-02-13T12:04:34Z,Illegal immigration into the U.S. grew tenfold between 2017 and 2023.,Mixture,snopes
https://www.snopes.com/news/2024/02/14/edwards-migrant-caravan-post/,GOP Congressman Chuck Edwards Posts About Biden with Trump-era Migrant Caravan Photo,2024-02-14T16:29:37Z,,,snopes
https://www.snopes.com/fact-check/ivanka-donald-trump-pic/,Donald and Ivanka Trump Were Once Photographed Like This on a Bed?,2024-02-15T06:00:05Z,"A photograph authentically shows Donald Trump with his daughter Ivanka as a child, posing on a bed.",True,snopes
https://www.snopes.com/fact-check/putin-prefers-biden/,Did Putin Say He Preferred Biden to Trump in the 2024 US Presidential Election?,2024-02-15T13:32:19Z,Russian President Vladimir Putin said he preferred Joe Biden to Donald Trump in the 2024 U.S. presidential election.,True,snopes
https://www.snopes.com/fact-check/fox-trump-dirty-liar/,"Fox News Host Interrupts Trump to Call Him a 'Dirty, Lying [Expletive]'?",2024-02-15T14:03:32Z,"A Fox News host interrupted former U.S. President Donald Trump and called him a ""dirty, lying bastard.""",False,snopes
https://www.snopes.com/fact-check/trump-tragedy-chiefs-election/,Trump Said the Real 'Tragedy' Wasn't Chiefs Parade Shooting but Rather His 2020 Election Loss?,2024-02-15T16:34:54Z,"Former U.S. President Donald Trump said the real ""tragedy"" was not the Feb. 14, 2024, shooting at the Kansas City Chiefs Super Bowl victory parade but rather his 2020 election loss.",False,snopes
https://www.snopes.com/list/biden-press-conference-gaffes/,8 Times Biden Has Been a 'Gaffe Machine',2024-02-16T04:00:04Z,,,snopes
https://www.snopes.com/news/2024/02/19/trump-sneaker-con-crowd/,Did Sneaker Con Crowd Boo Trump and Chant 'Let's Go Biden'?,2024-02-19T15:41:18Z,,,snopes
https://www.snopes.com/fact-check/donald-and-ivanka-photo/,Donald and Ivanka Trump Really Photographed Together on a Bed?,2024-02-20T04:00:04Z,"A photograph authentically shows Donald Trump with his daughter Ivanka as a child, posing on a bed.",True,snopes
https://www.snopes.com/fact-check/kid-rock-new-york/,"Kid Rock, Jason Aldean Removed NY From Tour Over Trump Civil Fraud Ruling?",2024-02-20T10:12:09Z,"In February 2024, Kid Rock and Jason Aldean removed New York stops on a concert tour in protest of a civil fraud ruling against former U.S. President Donald Trump.",Originated as Satire,snopes
https://www.snopes.com/fact-check/trump-1980-mean-life/,Trump Said in 1980 He Wouldn't Run for Office Because 'It's a Very Mean Life'?,2024-02-20T14:08:34Z,"Donald Trump said in a 1980 television interview that he didn't believe he would run for public office because ""it's a very mean life.""",Correct Attribution,snopes
https://www.snopes.com/fact-check/million-migrants-border-biden/,"7.2M Migrants Have Illegally Crossed US Border Under Biden, Exceeding the Populations of 36 States?",2024-02-22T15:47:24Z,"As of January 2024, more than 7.2 million migrants had illegally crossed into the U.S. over the Southwest border during U.S. President Joe Biden's administration — a number higher than the individual populations of 36 states.",True,snopes
https://www.snopes.com/fact-check/greene-engoron-disrobed/,Did Marjorie Taylor Greene Post That NY Judge in Trump Case 'Should Be Disrobed'?,2024-02-22T16:57:36Z,"U.S. Rep. Marjorie Taylor Greene, R-Ga., posted on X that she believed New York Judge Arthur Engoron ""should be disrobed.""",Correct Attribution,snopes
https://www.snopes.com/fact-check/trump-roe-alabama-ivf/,Trump Took Credit for Overturning Roe v. Wade?,2024-02-23T08:52:15Z,"During a Fox News town hall, former U.S. President Donald Trump claimed credit for overturning Roe v. Wade, saying, ""For 54 years they were trying to get Roe v. Wade terminated, and I did it. And I'm proud to have done it.""",Correct Attribution,snopes
https://www.snopes.com/news/2024/02/25/sneaker-con-boo-trump/,Was Trump's Sneaker Con Appearance Met by Boos and 'Let's Go Biden' Chants?,2024-02-25T06:00:05Z,,,snopes
https://www.snopes.com/news/2024/02/27/trump-black-people-like-criminal-charges/,Did Trump Say Black People Like Him Because of His Criminal Charges?,2024-02-27T15:38:50Z,,,snopes
https://www.snopes.com/fact-check/mercedes-melania-trump/,"No, Trump Did Not Refer To His Wife Melania as 'Mercedes' at CPAC 2024",2024-02-27T17:07:01Z,"During a speech at CPAC 2024, former president Donald Trump referred to his wife Melania by the name Mercedes.",False,snopes
https://www.snopes.com/fact-check/did-robert-de-niro-call-trump-evil/,Did De Niro Call Former President Trump an 'Evil' 'Wannabe Tough Guy' with 'No Morals or Ethics'?,2024-02-28T16:51:54Z,"A statement by actor Robert De Niro read aloud at The New Republic Stop Trump Summit in late 2023 referred to former U.S. President Donald Trump as ""evil.""",Correct Attribution,snopes
https://www.snopes.com/fact-check/biden-cognitive-test/,Biden Is the 1st US President To 'Refuse' a Cognitive Test?,2024-02-29T09:42:06Z,U.S. President Joe Biden is the first president to skip a cognitive test during an annual physical exam.,False,snopes
https://www.snopes.com/news/2024/03/01/trump-speech-general-wore-uniform/,Maj. Gen. Thomas Suelzer Broke Military Code by Wearing Uniform During Trump Speech?,2024-03-01T15:57:26Z,,,snopes
https://www.snopes.com/fact-check/biden-first-to-skip-cognitive-test/,Is Biden the 1st US President To 'Skip' a Cognitive Test?,2024-03-04T06:00:05Z,U.S. President Joe Biden is the first president to skip a cognitive test during an annual physical exam.,False,snopes
https://www.snopes.com/news/2024/03/04/trump-biden-obama-richmond/,Trump Mistakenly Said 'Obama' When He Meant 'Biden' During Richmond Speech?,2024-03-04T17:04:13Z,,,snopes
https://www.snopes.com/fact-check/trump-perry-school-shooting/,"Trump Said 'We Have to Get Over It' About School Shooting in Perry, Iowa, in January 2024?",2024-01-05T17:23:58Z,"On Jan. 5, 2024, during a presidential campaign speech delivered in Sioux Center, Iowa, former U.S. President Donald Trump said of the previous day's school shooting in Perry, Iowa, ""We have to get over it.""",Correct Attribution,snopes
https://www.snopes.com/news/2024/01/06/epstein-list-trump/,Unsealed: Both Trump's and Clinton's Names Appear in New Epstein Court Docs,2024-01-06T09:30:09Z,,,snopes
https://www.snopes.com/fact-check/god-made-trump-video/,Trump Shared a 'God Made Trump' Video with AI-Generated Narration by Paul Harvey?,2024-01-09T06:00:01Z,"On Jan. 5, 2024, former U.S. President Donald Trump shared on his Truth Social account a video with the repeated words, ""So God made Trump.""",True,snopes
https://www.snopes.com/fact-check/epstein-trump-young-girl-photo/,Does Pic Show Trump and Epstein with Minor Girl?,2024-01-09T10:00:30Z,A photograph shared in January 2024 authentically showed Jeffrey Epstein posing with former U.S. president Donald Trump and a young girl.,Fake,snopes
https://www.snopes.com/fact-check/trump-boast-overturned-roe-v-wade/,Did Trump Claim Credit for Overturning Roe v. Wade?,2024-01-11T11:51:44Z,"During a Fox News town hall, former U.S. President Donald Trump claimed credit for overturning Roe V. Wade, saying, “For 54 years they were trying to get Roe v. Wade terminated, and I did it. And I’m proud to have done it.""",Correct Attribution,snopes
https://www.snopes.com/fact-check/donald-trump-no-wars/,"Was Trump the Only US President in 72 Years Not To Have a War, as He Claimed?",2024-01-12T08:53:40Z,"Trump is the only U.S. president in the last 72 years (since 1952) not to ""have any wars.""",False,snopes
https://www.snopes.com/fact-check/biden-iran-congressional-approval/,Did Biden Say in 2020 that Trump Didn't Have Authority for War with Iran Without Congress' Approval?,2024-01-12T16:08:26Z,"On Jan. 6, 2020, a post on then-Democratic presidential hopeful Joe Biden's personal Twitter account read, ""Let's be clear: Donald Trump does not have the authority to take us into war with Iran without Congressional approval. A president should never take this nation to war without the informed consent of the American people.""",Correct Attribution,snopes
https://www.snopes.com/news/2024/01/12/jeffrey-epstein-misleading-rumors/,Jeffrey Epstein Docs Inspired These Misleading Pics and Videos To Go Viral,2024-01-12T16:39:15Z,,,snopes
https://www.snopes.com/fact-check/trump-four-years-beyond/,Did Trump Tell Iowa Crowd He'll Be President for '4 Years and Beyond'?,2024-01-15T14:07:16Z,"Former U.S. President Donald Trump told a crowd in Indianola, Iowa, on Jan. 14, 2024, he'll be president for ""four years and beyond,"" meaning more than the two terms allowed by the U.S. Constitution.",False,snopes
https://www.snopes.com/fact-check/trump-march-king-post/,Did Trump Claim on Truth Social that He Marched with MLK?,2024-01-15T17:14:27Z,"A screenshot authentically shows a Truth Social post in which former U.S. President Donald Trump wrote, ""Unlike Martin Luther King, Crooked Joe Biden and Deranged Jack Smith are persecuting me just because I put America first. I marched with King and he didn't mind that I was white. I have a hole [sic] lot of black friends.""",Fake,snopes
https://www.snopes.com/fact-check/donald-trump-iowa-caucus/,Was Trump's Margin of Victory in 2024 Iowa Caucuses the Smallest of Any GOP Candidate in History?,2024-01-16T12:00:46Z,Former U.S. President Donald Trump's margin of victory in the 2024 Republican Iowa caucuses was the smallest of any GOP candidate in history.,False,snopes
https://www.snopes.com/news/2024/01/16/half-2024-iowa-trump/,Did Half of Republican Iowa Caucus-Goers Vote 'Against' Trump in 2024?,2024-01-16T16:17:12Z,,,snopes
https://www.snopes.com/fact-check/michael-moore-supports-trump/,Did Filmmaker Michael Moore Announce He's Supporting Trump in 2024 Election?,2024-01-17T16:09:39Z,Academy Award-winning documentary filmmaker Michael Moore announced his support of former U.S. President Donald Trump for reelection in 2024.,False,snopes
https://www.snopes.com/fact-check/trump-investigation-meme/,Did Trump Say a Candidate Under Federal Investigation 'Has No Right To Be Running'?,2024-01-17T17:06:55Z,"In November 2016, Donald Trump stated that a candidate under federal investigation ""has no right to be running"" and that it would be ""virtually impossible"" for a president under indictment to govern.",Correct Attribution,snopes
https://www.snopes.com/news/2024/01/18/trump-hand-sores/,"Strange Red 'Sores' on Trump's Hand Mystify Internet, Then Disappear",2024-01-18T12:06:06Z,,,snopes
https://www.snopes.com/fact-check/taylor-swift-trump-shirt/,"Did Taylor Swift Wear a 'Nope Not Again,' Anti-Trump T-Shirt in 2024?",2024-01-18T13:29:31Z,"A picture shows Taylor Swift posing in a T-shirt that shows a cartoonish drawing of former U.S. President Donald Trump's hair and red tie, and reads, ""Nope Not Again.""",Fake,snopes
https://www.snopes.com/fact-check/hall-of-presidents-trump/,Is Disney Removing Trump From Hall of Presidents Ride?,2023-12-19T12:11:43Z,"In December 2023, Disney decided to remove the animatronic figure for former U.S. President Donald Trump from the Hall of Presidents ride at Disney World.",Labeled Satire,snopes
https://www.snopes.com/fact-check/trump-courage-absence-fear/,"Did Trump Say 'Courage Is the Ability To Act Effectively, in Spite of Fear'?",2023-12-19T16:05:37Z,"Former U.S. President Donald Trump once said, ""Courage is not the absence of fear. Courage is the ability to act effectively, in spite of fear.""",Misattributed,snopes
https://www.snopes.com/fact-check/trump-mein-kampf-hitler/,There Is No Evidence Trump Ever Read 'Mein Kampf',2023-12-20T10:40:16Z,"Donald Trump said reading ""Mein Kampf"" in college had a profound effect on him and he has tremendous respect for Adolf Hitler as a leader.",False,snopes
https://www.snopes.com/news/2023/12/20/trump-deportations-illegal-aliens/,Did Trump Call for Mass Detention and Deportation of Undocumented Immigrants?,2023-12-20T12:19:40Z,,,snopes
https://www.snopes.com/fact-check/real-photo-trump-epstein/,Is This Photo of Donald Trump and Jeffrey Epstein Real?,2023-12-21T12:54:02Z,A photo authentically depicts Donald Trump and wealthy financier Jeffrey Epstein together in 2000.,True,snopes
https://www.snopes.com/fact-check/trump-epstein-terrific-guy/,Did Trump Once Say Jeffrey Epstein Was a 'Terrific Guy' Who 'Likes Beautiful Women as Much as I Do'?,2023-12-21T14:36:24Z,"Donald Trump said in 2002 that Jeffrey Epstein was a ""terrific guy,"" and added, ""It is even said that he likes beautiful women as much as I do, and many of them are on the younger side.""",Correct Attribution,snopes
https://www.snopes.com/fact-check/colorado-judge-arrested/,Was a Colorado Supreme Court Justice Who Ruled Trump Ineligible for '24 Ballot Arrested?,2023-12-22T17:21:38Z,Colorado Supreme Court Justice Monica Márquez was arrested on grounds of treason in late December 2023 for barring U.S. presidential candidate Donald Trump from appearing on the state's 2024 ballot.,Labeled Satire,snopes
https://www.snopes.com/fact-check/donald-trump-military-photo/,Viral Pic Shows Donald Trump While Serving in the Military?,2023-12-26T13:09:44Z,An image shared in December 2023 authentically showed former U.S. President Donald Trump while serving in the military.,Fake,snopes
https://www.snopes.com/fact-check/tom-hanks-shirt-america-trump/,This Is a Fake Pic of Tom Hanks in a 'Keep America Trumpless' T-Shirt,2023-07-31T15:08:03Z,"A photograph that went viral in July 2023 authentically showed Tom Hanks wearing a T-shirt that read, “Keep America Trumpless.”",Fake,snopes
https://www.snopes.com/fact-check/tom-hanks-leaving-usa-trump/,Did Tom Hanks Say He Would Leave US if Trump Wins 2024 Election?,2023-12-27T15:29:20Z,"In December 2023, actor Tom Hanks announced that he would leave the United States if Donald Trump becomes president in 2024.",Labeled Satire,snopes
https://www.snopes.com/fact-check/rot-in-hell-trump-christmas/,'May They Rot in Hell': Trump Curses Political Enemies in Christmas Day 2023 Post,2023-12-27T16:44:05Z,"A Truth Social post by former U.S. President Donald Trump on Dec. 25, 2023, ended with the words, ""MAY THEY ROT IN HELL. AGAIN, MERRY CHRISTMAS!""",Correct Attribution,snopes
https://www.snopes.com/fact-check/trump-criminal-conviction-ballot/,"Trump Doesn't Need a Criminal Conviction for Ballot Removal, According to Research on 14th Amendment",2023-12-29T11:18:02Z,Section 3 of the 14th Amendment in the U.S. Constitution expressly specifies that a criminal conviction for insurrection is needed to disqualify a candidate from state or federal office.,False,snopes
https://www.snopes.com/fact-check/trump-economy-better-under-democrats/,"Did Donald Trump Once Say, 'The Economy Always Does Better Under Democrats'?",2023-12-29T12:08:10Z,"In a 2004 interview on CNN, Donald Trump said, ""The economy does better under the Democrats than the Republicans.""",True,snopes
https://www.snopes.com/news/2023/12/29/trump-disqualification-questions/,"'Engaged in Insurrection': Trump, SCOTUS, and the 14th Amendment, Explained",2023-12-29T15:33:47Z,,,snopes
https://www.snopes.com/news/2024/01/02/epstein-maxwell-list-explained/,Exposed: What To Know About the List of Names Connected to Jeffrey Epstein,2024-01-02T10:45:17Z,,,snopes
https://www.snopes.com/fact-check/jane-fonda-trump-election-canada/,Did Jane Fonda Say She Would Move to Canada if Trump Wins 2024 Election?,2024-01-02T11:11:39Z,"In late 2023, actor Jane Fonda said about the 2024 presidential elections, “If Trump wins, I’m moving to Canada.”",Unproven,snopes
https://www.snopes.com/fact-check/biden-fbi-home-visits/,Did Biden Order FBI to Make Unannounced Home Visits to Over 100K Trump Supporters?,2023-10-03T11:33:46Z,"U.S. President Joe Biden ordered the FBI to make unannounced ""knock and talk"" visits to the homes of over 100,000 supporters of former U.S. President Donald Trump.",Unfounded,snopes
https://www.snopes.com/news/2023/10/03/trumps-lawyers-forget-check-box/,Did Trump's Lawyers 'Forget To Check a Box' Requesting a Jury Trial?,2023-10-03T17:35:57Z,,,snopes
https://www.snopes.com/news/2023/10/04/trump-poison-blood-quote/,"Did Trump Echo Hitler with Remark About Migrants, 'Poisoning the Blood of Our Country'?",2023-10-04T14:35:07Z,,,snopes
https://www.snopes.com/news/2023/10/04/donald-trump-call-troops-suckers-losers/,Did Trump Call Fallen Soldiers 'Suckers' and 'Losers'?,2023-10-04T16:26:56Z,,,snopes
https://www.snopes.com/fact-check/trump-called-greene-sasquatch/,Did Trump Call US Rep. Marjorie Taylor Greene a 'Sasquatch'?,2023-10-16T15:54:09Z,"A screenshot of a BBC News broadcast authentically documented that former U.S. President Donald Trump called U.S. Rep. Marjorie Taylor Greene a ""sasquatch.""",Fake,snopes
https://www.snopes.com/fact-check/waka-flocka-trump-2024/,Did Waka Flocka Flame Endorse Trump's 2024 Presidential Campaign?,2023-10-17T13:46:42Z,"In October 2023, rapper Waka Flocka Flame endorsed Donald Trump's 2024 presidential campaign in a post on X.",True,snopes
https://www.snopes.com/fact-check/whoopi-goldberg-leaving-trump/,Did Whoopi Goldberg Say She's Ready to Leave the US If Trump Is Reelected?,2023-11-02T11:36:35Z,"In October 2023, Whoopi Goldberg said she was ready to leave the United States if Donald Trump wins the 2024 presidential election.",Labeled Satire,snopes
https://www.snopes.com/fact-check/mar-a-lago-foreclosure-fox-news/,Did Fox News Report that Trump's Mar-a-Lago Club Received Foreclosure Notice from Deutsche Bank?,2023-11-15T14:37:02Z,A post on X says that Fox News reported former U.S. President Donald Trump's Mar-a-Lago Club had received a foreclosure notice from Deutsche Bank.,Labeled Satire,snopes
https://www.snopes.com/fact-check/jason-aldean-music-channel/,Is Country Star Jason Aldean Launching His Own Music Channel?,2023-11-27T11:41:05Z,Jason Aldean started his own music channel after facing ban from Country Music Television due to his controversial video and politics.,Labeled Satire,snopes
https://www.snopes.com/fact-check/black-lives-matter-leader-endorses-trump/,Did Former BLM Rhode Island Leader Endorse Trump for President?,2023-11-28T14:30:41Z,Former Black Lives Matter Rhode Island leader Mark Fisher endorsed former U.S. President Donald Trump for the 2024 presidential election.,True,snopes
https://www.snopes.com/fact-check/fox-trump-habba-liens/,Did Fox News Report that Trump Attorney Alina Habba's Law Firm Has $1.7M in Federal Tax Liens?,2023-11-29T10:39:28Z,Fox News reported that former U.S. President Donald Trump's defense attorney Alina Habba has a law firm with five federal tax liens totaling $1.7 million.,Labeled Satire,snopes
https://www.snopes.com/fact-check/mark-green-orange-jesus/,Did Republican Rep. Mark Green Call Trump 'the Orange Jesus' on Day of Capitol Riot?,2023-11-29T17:13:08Z,"On Jan. 6, 2021, just prior to the start of the U.S. Capitol riot in Washington, D.C., Rep. Mark Green said of Republicans' support of then-President Donald Trump, ""The things we do for the Orange Jesus.""",Unproven,snopes
https://www.snopes.com/fact-check/is-it-true-that-henry-kissinger-once-said-trump-is-the-one-true-leader/,Is It True That Henry Kissinger Once Said Trump Is 'the One True Leader'?,2023-11-30T08:36:40Z,"Former U.S. Secretary of State Henry Kissinger once described President Donald Trump as ""the one true leader.""",False,snopes
https://www.snopes.com/fact-check/fox-news-habba-liens/,Did Fox News Report a Law Firm for Trump Attorney Alina Habba Had $1.7M in Federal Tax Liens?,2023-12-02T15:00:01Z,Fox News reported that former U.S. President Donald Trump's defense attorney Alina Habba has a law firm with five federal tax liens totaling $1.7 million.,Labeled Satire,snopes
https://www.snopes.com/fact-check/trump-waging-all-out-war-american-democracy/,"No, Trump Did Not Say 'We've Been Waging an All-Out War on American Democracy'",2023-12-03T10:34:23Z,"During a Dec. 2, 2023, campaign speech, former President Donald Trump said ""We've been waging an all-out war on American democracy.""",False,snopes
https://www.snopes.com/fact-check/chaplain-praying-biden-trump/,Did a Military Chaplain Pray with Biden for Trump to Come Back to the White House?,2023-12-04T16:18:20Z,"A video recorded in November 2023 authentically depicts a U.S. military chaplain praying alongside U.S. President Joe Biden to ""bring back the real president, Donald J. Trump.""",Fake,snopes
